Chromosome	Start	End	Strand	Feature	gene_id	UTR_id
chr11	115497345	115498150	-	3UTR	Jpt1	Jpt1:chr11:115497345:115498150:u1
chr11	115523109	115523706	-	3UTR	Sumo2	Sumo2:chr11:115523109:115523706:u1
chr11	115584255	115585729	-	3UTR	Gga3	Gga3:chr11:115584255:115585729:u1
chr11	115607919	115608385	-	3UTR	Mif4gd	Mif4gd:chr11:115607919:115608385:u1
chr11	115614181	115615497	-	3UTR	Slc25a19	Slc25a19:chr11:115614181:115615497:u1
chr11	115644045	115645768	-	3UTR	Grb2	Grb2:chr11:115644045:115645768:u1
chr11	115799352	115799986	-	3UTR	Caskin2	Caskin2:chr11:115799352:115799986:u1
chr11	115892595	115893057	-	3UTR	Recql5	Recql5:chr11:115892595:115893057:u1
chr11	116008357	116008642	-	3UTR	Galk1	Galk1:chr11:116008357:116008642:u1
chr11	116021961	116023406	-	3UTR	H3f3b	H3f3b:chr11:116021961:116023406:u1
chr11	116062096	116062693	-	3UTR	Unc13d	Unc13d:chr11:116062096:116062693:u1
chr11	116078571	116079542	-	3UTR	Wbp2	Wbp2:chr11:116078571:116079542:u1
chr11	116105750	116106000	-	3UTR	Trim47	Trim47:chr11:116105750:116106000:u1
chr11	116124708	116126065	-	3UTR	Trim65	Trim65:chr11:116124708:116126065:u1
chr11	116131817	116131993	-	3UTR	Mrpl38	Mrpl38:chr11:116131817:116131993:u1
chr11	116142285	116143382	-	3UTR	Fbf1	Fbf1:chr11:116142285:116143382:u1
chr11	116171883	116173547	-	3UTR	Acox1	Acox1:chr11:116171883:116173547:u1
chr11	116220559	116220754	-	3UTR	Evpl	Evpl:chr11:116220559:116220754:u1
chr11	116245166	116245702	-	3UTR	Srp68	Srp68:chr11:116245166:116245702:u1
chr11	116287998	116289182	-	3UTR	Exoc7	Exoc7:chr11:116287998:116289182:u1
chr11	116330704	116331709	-	3UTR	Foxj1	Foxj1:chr11:116330704:116331709:u1
chr11	116336345	116338705	-	3UTR	Rnf157	Rnf157:chr11:116336345:116338705:u1
chr11	116441325	116441354	-	3UTR	Qrich2	Qrich2:chr11:116441325:116441354:u1
chr11	116470816	116471396	-	3UTR	Prpsap1	Prpsap1:chr11:116470816:116471396:u1
chr11	116537753	116539043	-	3UTR	Ube2o	Ube2o:chr11:116537753:116539043:u1
chr11	116598166	116599018	-	3UTR	Rhbdf2	Rhbdf2:chr11:116598166:116599018:u1
chr11	116645595	116646958	-	3UTR	Cygb	Cygb:chr11:116645595:116646958:u1
chr11	116676705	116677513	-	3UTR	St6galnac2	St6galnac2:chr11:116676705:116677513:u1
chr11	116765025	116765730	-	3UTR	St6galnac1	St6galnac1:chr11:116765025:116765730:u1
chr11	116803400	116804539	-	3UTR	Mxra7	Mxra7:chr11:116803400:116804539:u3
chr11	116806572	116807968	-	3UTR	Mxra7	Mxra7:chr11:116806572:116807968:u2
chr11	116810788	116810833	-	3UTR	Mxra7	Mxra7:chr11:116810788:116810833:u1
chr11	116837432	116837631	-	3UTR	Jmjd6	Jmjd6:chr11:116837432:116837631:u1
chr11	116849897	116850961	-	3UTR	Srsf2	Srsf2:chr11:116849897:116850961:u2
chr11	116852021	116852027	-	3UTR	Srsf2	Srsf2:chr11:116852021:116852027:u1
chr11	117765985	117766242	-	3UTR	Tmc6	Tmc6:chr11:117765985:117766242:u1
chr11	117815519	117815950	-	3UTR	Tk1	Tk1:chr11:117815519:117815950:u1
chr11	117867949	117868458	-	3UTR	Tha1	Tha1:chr11:117867949:117868458:u1
chr11	117966087	117967552	-	3UTR	Socs3	Socs3:chr11:117966087:117967552:u1
chr11	118021723	118023249	-	3UTR	Dnah17	Dnah17:chr11:118021723:118023249:u1
chr11	118164166	118166015	-	3UTR	Cyth1	Cyth1:chr11:118164166:118166015:u1
chr11	118259653	118261547	-	3UTR	Usp36	Usp36:chr11:118259653:118261547:u2
chr11	118261979	118261998	-	3UTR	Usp36	Usp36:chr11:118261979:118261998:u1
chr11	118301061	118303698	-	3UTR	Timp2	Timp2:chr11:118301061:118303698:u1
chr11	118332360	118332414	-	3UTR	Cep295nl	Cep295nl:chr11:118332360:118332414:u1
chr11	118392747	118393017	-	3UTR	Lgals3bp	Lgals3bp:chr11:118392747:118393017:u1
chr11	118406289	118407723	-	3UTR	Cant1	Cant1:chr11:118406289:118407723:u1
chr11	118489760	118492593	-	3UTR	Rbfox3	Rbfox3:chr11:118489760:118492593:u1
chr11	119038436	119038676	-	3UTR	Cbx8	Cbx8:chr11:119038436:119038676:u1
chr11	119077571	119080891	-	3UTR	Cbx4	Cbx4:chr11:119077571:119080891:u1
chr11	119143043	119147567	-	3UTR	Tbc1d16	Tbc1d16:chr11:119143043:119147567:u1
chr11	119288363	119288542	-	3UTR	Eif4a3	Eif4a3:chr11:119288363:119288542:u1
chr11	119343489	119346277	-	3UTR	Sgsh	Sgsh:chr11:119343489:119346277:u1
chr11	119538719	119542472	-	3UTR	Nptx1	Nptx1:chr11:119538719:119542472:u1
chr11	120007316	120008403	-	3UTR	Aatk	Aatk:chr11:120007316:120008403:u1
chr11	120064430	120064634	-	3UTR	Cep131	Cep131:chr11:120064430:120064634:u1
chr11	120090522	120091520	-	3UTR	Tepsin	Tepsin:chr11:120090522:120091520:u1
chr11	120103951	120104996	-	3UTR	Slc38a10	Slc38a10:chr11:120103951:120104996:u3
chr11	120118872	120119048	-	3UTR	Slc38a10	Slc38a10:chr11:120118872:120119048:u2
chr11	120123844	120124235	-	3UTR	Slc38a10	Slc38a10:chr11:120123844:120124235:u1
chr11	120345687	120346389	-	3UTR	Actg1	Actg1:chr11:120345687:120346389:u1
chr11	120369562	120370052	-	3UTR	Faap100	Faap100:chr11:120369562:120370052:u2
chr11	120370284	120370287	-	3UTR	Faap100	Faap100:chr11:120370284:120370287:u1
chr11	120379798	120382468	-	3UTR	Nploc4	Nploc4:chr11:120379798:120382468:u1
chr11	120447607	120448098	-	3UTR	Pde6g	Pde6g:chr11:120447607:120448098:u1
chr11	120456601	120456763	-	3UTR	Oxld1	Oxld1:chr11:120456601:120456763:u1
chr11	120464326	120465649	-	3UTR	Arl16	Arl16:chr11:120464326:120465649:u1
chr11	120542888	120543683	-	3UTR	Mcrip1	Mcrip1:chr11:120542888:120543683:u1
chr11	120549975	120550205	-	3UTR	Ppp1r27	Ppp1r27:chr11:120549975:120550205:u1
chr11	120560298	120561182	-	3UTR	P4hb	P4hb:chr11:120560298:120561182:u1
chr11	120578099	120579230	-	3UTR	Arhgdia	Arhgdia:chr11:120578099:120579230:u1
chr11	120594516	120594852	-	3UTR	Alyref	Alyref:chr11:120594516:120594852:u1
chr11	120610062	120610771	-	3UTR	Pcyt2	Pcyt2:chr11:120610062:120610771:u2
chr11	120610876	120610900	-	3UTR	Pcyt2	Pcyt2:chr11:120610876:120610900:u1
chr11	120618371	120619049	-	3UTR	Sirt7	Sirt7:chr11:120618371:120619049:u1
chr11	120628351	120629283	-	3UTR	Mafg	Mafg:chr11:120628351:120629283:u1
chr11	120635712	120637234	-	3UTR	Pycr1	Pycr1:chr11:120635712:120637234:u2
chr11	120639406	120640215	-	3UTR	Pycr1	Pycr1:chr11:120639406:120640215:u1
chr11	120646031	120647083	-	3UTR	Myadml2	Myadml2:chr11:120646031:120647083:u1
chr11	120653789	120654219	-	3UTR	Notum	Notum:chr11:120653789:120654219:u1
chr11	120710941	120711291	-	3UTR	Cenpx	Cenpx:chr11:120710941:120711291:u1
chr11	120724546	120725503	-	3UTR	Dcxr	Dcxr:chr11:120724546:120725503:u1
chr11	120729485	120729721	-	3UTR	Cbr2	Cbr2:chr11:120729485:120729721:u1
chr11	120780745	120781821	-	3UTR	Rfng	Rfng:chr11:120780745:120781821:u1
chr11	120789202	120789419	-	3UTR	Dus1l	Dus1l:chr11:120789202:120789419:u1
chr11	120805958	120807853	-	3UTR	Fasn	Fasn:chr11:120805958:120807853:u1
chr11	120826542	120826715	-	3UTR	Ccdc57	Ccdc57:chr11:120826542:120826715:u1
chr11	120961741	120963906	-	3UTR	Csnk1d	Csnk1d:chr11:120961741:120963906:u2
chr11	120964948	120964977	-	3UTR	Csnk1d	Csnk1d:chr11:120964948:120964977:u1
chr11	121036749	121037042	-	3UTR	Cd7	Cd7:chr11:121036749:121037042:u1
chr11	121053423	121054874	-	3UTR	Sectm1b	Sectm1b:chr11:121053423:121054874:u1
chr11	121067403	121068278	-	3UTR	Sectm1a	Sectm1a:chr11:121067403:121068278:u2
chr11	121068684	121068721	-	3UTR	Sectm1a	Sectm1a:chr11:121068684:121068721:u1
chr11	121116215	121116666	-	3UTR	Tex19.2	Tex19.2:chr11:121116215:121116666:u1
chr11	121177593	121177801	-	3UTR	Ogfod3	Ogfod3:chr11:121177593:121177801:u1
chr11	121222589	121224229	-	3UTR	Cybc1	Cybc1:chr11:121222589:121224229:u1
chr11	121327203	121328357	-	3UTR	Wdr45b	Wdr45b:chr11:121327203:121328357:u1
chr11	121356121	121357036	-	3UTR	Rab40b	Rab40b:chr11:121356121:121357036:u1
chr11	121510976	121511808	-	3UTR	Zfp750	Zfp750:chr11:121510976:121511808:u1
chr11	121616208	121617852	-	3UTR	B3gntl1	B3gntl1:chr11:121616208:121617852:u2
chr11	121619635	121619647	-	3UTR	B3gntl1	B3gntl1:chr11:121619635:121619647:u1
chr12	3402886	3406494	+	3UTR	Kif3c	Kif3c:chr12:3402886:3406494:u1
chr12	3502373	3506849	+	3UTR	Asxl2	Asxl2:chr12:3502373:3506849:u1
chr12	3779624	3779654	+	3UTR	Dtnb	Dtnb:chr12:3779624:3779654:u1
chr12	3781106	3785484	+	3UTR	Dtnb	Dtnb:chr12:3781106:3785484:u2
chr12	3907748	3914443	+	3UTR	Dnmt3a	Dnmt3a:chr12:3907748:3914443:u1
chr12	3960469	3960643	+	3UTR	Pomc	Pomc:chr12:3960469:3960643:u1
chr12	4106935	4110612	+	3UTR	Dnajc27	Dnajc27:chr12:4106935:4110612:u1
chr12	4212788	4213524	+	3UTR	Adcy3	Adcy3:chr12:4212788:4213524:u1
chr12	4236534	4240123	+	3UTR	Ptrhd1	Ptrhd1:chr12:4236534:4240123:u1
chr12	4641006	4641139	+	3UTR	Itsn2	Itsn2:chr12:4641006:4641139:u1
chr12	4713198	4713952	+	3UTR	Itsn2	Itsn2:chr12:4713198:4713952:u2
chr12	4778209	4778813	+	3UTR	Pfn4	Pfn4:chr12:4778209:4778813:u1
chr12	4827104	4827659	+	3UTR	Sf3b6	Sf3b6:chr12:4827104:4827659:u1
chr12	4852054	4852913	+	3UTR	Wdcp	Wdcp:chr12:4852054:4852913:u1
chr12	4856926	4856967	+	3UTR	Wdcp	Wdcp:chr12:4856926:4856967:u2
chr12	5044048	5047394	+	3UTR	Atad2b	Atad2b:chr12:5044048:5047394:u1
chr12	8016551	8016839	+	3UTR	Apob	Apob:chr12:8016551:8016839:u1
chr12	8275921	8276223	+	3UTR	Ldah	Ldah:chr12:8275921:8276223:u1
chr12	8283905	8285759	+	3UTR	Ldah	Ldah:chr12:8283905:8285759:u2
chr12	8342088	8343824	+	3UTR	Hs1bp3	Hs1bp3:chr12:8342088:8343824:u1
chr12	8749721	8752583	+	3UTR	Pum2	Pum2:chr12:8749721:8752583:u1
chr12	8791808	8793687	+	3UTR	Sdc1	Sdc1:chr12:8791808:8793687:u1
chr12	8938192	8938741	+	3UTR	Laptm4a	Laptm4a:chr12:8938192:8938741:u1
chr12	8970576	8972028	+	3UTR	Matn3	Matn3:chr12:8970576:8972028:u1
chr12	9028157	9028847	+	3UTR	Wdr35	Wdr35:chr12:9028157:9028847:u1
chr12	9035902	9036394	+	3UTR	Ttc32	Ttc32:chr12:9035902:9036394:u1
chr12	9580626	9581500	+	3UTR	Osr1	Osr1:chr12:9580626:9581500:u1
chr12	10390134	10390174	+	3UTR	Nt5c1b	Nt5c1b:chr12:10390134:10390174:u1
chr12	10395156	10395562	+	3UTR	Rdh14	Rdh14:chr12:10395156:10395562:u1
chr12	11285428	11285799	+	3UTR	Smc6	Smc6:chr12:11285428:11285799:u1
chr12	11317885	11319786	+	3UTR	Smc6	Smc6:chr12:11317885:11319786:u2
chr12	11462685	11462928	+	3UTR	Rad51ap2	Rad51ap2:chr12:11462685:11462928:u1
chr12	12372811	12380965	+	3UTR	Fam49a	Fam49a:chr12:12372811:12380965:u1
chr12	13583667	13583811	+	3UTR	Nbas	Nbas:chr12:13583667:13583811:u1
chr12	16659747	16660236	+	3UTR	Ntsr2	Ntsr2:chr12:16659747:16660236:u1
chr12	16825385	16826752	+	3UTR	E2f6	E2f6:chr12:16825385:16826752:u1
chr12	16984642	16988274	+	3UTR	Rock2	Rock2:chr12:16984642:16988274:u1
chr12	17284007	17284785	+	3UTR	Pdia6	Pdia6:chr12:17284007:17284785:u1
chr12	17429235	17430095	+	3UTR	Nol10	Nol10:chr12:17429235:17430095:u1
chr12	17550752	17551502	+	3UTR	Odc1	Odc1:chr12:17550752:17551502:u1
chr12	17791205	17791928	+	3UTR	Hpcal1	Hpcal1:chr12:17791205:17791928:u1
chr12	18534192	18535254	+	3UTR	5730507C01Rik	5730507C01Rik:chr12:18534192:18535254:u1
chr12	21267793	21270171	+	3UTR	Asap2	Asap2:chr12:21267793:21270171:u1
chr12	21308014	21308230	+	3UTR	Cpsf3	Cpsf3:chr12:21308014:21308230:u1
chr12	21314750	21315056	+	3UTR	Cpsf3	Cpsf3:chr12:21314750:21315056:u2
chr12	21323472	21323607	+	3UTR	Iah1	Iah1:chr12:21323472:21323607:u1
chr12	24558365	24558571	+	3UTR	Taf1b	Taf1b:chr12:24558365:24558571:u1
chr12	24615933	24617391	+	3UTR	Grhl1	Grhl1:chr12:24615933:24617391:u1
chr12	24660464	24662782	+	3UTR	Klf11	Klf11:chr12:24660464:24662782:u1
chr12	24713233	24714146	+	3UTR	Rrm2	Rrm2:chr12:24713233:24714146:u1
chr12	24959161	24960299	+	3UTR	Mboat2	Mboat2:chr12:24959161:24960299:u1
chr12	25057842	25059697	+	3UTR	Kidins220	Kidins220:chr12:25057842:25059697:u1
chr12	26478130	26479837	+	3UTR	Cmpk2	Cmpk2:chr12:26478130:26479837:u1
chr12	28659080	28659591	+	3UTR	Rnaseh1	Rnaseh1:chr12:28659080:28659591:u1
chr12	28681086	28682174	+	3UTR	Adi1	Adi1:chr12:28681086:28682174:u1
chr12	28867096	28867491	+	3UTR	Eipr1	Eipr1:chr12:28867096:28867491:u1
chr12	29920482	29923209	+	3UTR	Myt1l	Myt1l:chr12:29920482:29923209:u1
chr12	30015571	30017658	+	3UTR	Pxdn	Pxdn:chr12:30015571:30017658:u1
chr12	30588748	30591219	+	3UTR	Tmem18	Tmem18:chr12:30588748:30591219:u1
chr12	30890098	30890098	+	3UTR	Alkal2	Alkal2:chr12:30890098:30890098:u1
chr12	30893265	30893854	+	3UTR	Alkal2	Alkal2:chr12:30893265:30893854:u2
chr12	30959995	30960160	+	3UTR	Sh3yl1	Sh3yl1:chr12:30959995:30960160:u1
chr12	31075307	31075322	+	3UTR	Fam110c	Fam110c:chr12:31075307:31075322:u1
chr12	31078626	31079940	+	3UTR	Fam110c	Fam110c:chr12:31078626:31079940:u2
chr12	31329494	31329644	+	3UTR	Lamb1	Lamb1:chr12:31329494:31329644:u1
chr12	31473496	31473919	+	3UTR	Slc26a3	Slc26a3:chr12:31473496:31473919:u1
chr12	31925760	31925791	+	3UTR	Cog5	Cog5:chr12:31925760:31925791:u1
chr12	31937177	31937630	+	3UTR	Cog5	Cog5:chr12:31937177:31937630:u2
chr12	32379641	32382943	+	3UTR	Ccdc71l	Ccdc71l:chr12:32379641:32382943:u1
chr12	32850534	32853369	+	3UTR	Nampt	Nampt:chr12:32850534:32853369:u1
chr12	32975725	32979502	+	3UTR	Sypl	Sypl:chr12:32975725:32979502:u1
chr12	33249937	33251157	+	3UTR	Atxn7l1	Atxn7l1:chr12:33249937:33251157:u1
chr12	33368062	33368277	+	3UTR	Atxn7l1	Atxn7l1:chr12:33368062:33368277:u2
chr12	33375755	33376399	+	3UTR	Atxn7l1	Atxn7l1:chr12:33375755:33376399:u3
chr12	33401230	33401269	+	3UTR	Efcab10	Efcab10:chr12:33401230:33401269:u1
chr12	33438081	33439380	+	3UTR	Twistnb	Twistnb:chr12:33438081:33439380:u1
chr12	33928997	33929309	+	3UTR	Ferd3l	Ferd3l:chr12:33928997:33929309:u1
chr12	33958599	33958638	+	3UTR	Twist1	Twist1:chr12:33958599:33958638:u1
chr12	33959170	33959831	+	3UTR	Twist1	Twist1:chr12:33959170:33959831:u2
chr12	34985845	34986436	+	3UTR	Prps1l1	Prps1l1:chr12:34985845:34986436:u1
chr12	35144337	35147477	+	3UTR	Snx13	Snx13:chr12:35144337:35147477:u1
chr12	35949547	35949730	+	3UTR	Agr3	Agr3:chr12:35949547:35949730:u1
chr12	36003902	36004081	+	3UTR	Agr2	Agr2:chr12:36003902:36004081:u1
chr12	36196402	36197291	+	3UTR	Ankmy2	Ankmy2:chr12:36196402:36197291:u1
chr12	36317448	36318452	+	3UTR	Sostdc1	Sostdc1:chr12:36317448:36318452:u1
chr12	36476778	36478818	+	3UTR	Crppa	Crppa:chr12:36476778:36478818:u1
chr12	36583122	36583461	+	3UTR	Crppa	Crppa:chr12:36583122:36583461:u2
chr12	36688354	36689503	+	3UTR	Crppa	Crppa:chr12:36688354:36689503:u3
chr12	37178378	37179534	+	3UTR	Meox2	Meox2:chr12:37178378:37179534:u1
chr12	37581525	37581932	+	3UTR	Agmo	Agmo:chr12:37581525:37581932:u1
chr12	38630691	38634239	+	3UTR	Dgkb	Dgkb:chr12:38630691:38634239:u1
chr12	38865770	38868215	+	3UTR	Etv1	Etv1:chr12:38865770:38868215:u1
chr12	40844666	40846488	+	3UTR	Dock4	Dock4:chr12:40844666:40846488:u1
chr12	41955101	41955588	+	3UTR	Immp2l	Immp2l:chr12:41955101:41955588:u1
chr12	44311600	44313435	+	3UTR	Pnpla8	Pnpla8:chr12:44311600:44313435:u1
chr12	44598588	44601846	+	3UTR	Nrcam	Nrcam:chr12:44598588:44601846:u1
chr12	49385932	49386867	+	3UTR	Foxg1	Foxg1:chr12:49385932:49386867:u1
chr12	51372723	51376986	+	3UTR	G2e3	G2e3:chr12:51372723:51376986:u1
chr12	51415645	51417215	+	3UTR	Scfd1	Scfd1:chr12:51415645:51417215:u1
chr12	51449931	51450102	+	3UTR	Scfd1	Scfd1:chr12:51449931:51450102:u2
chr12	51605033	51605773	+	3UTR	Coch	Coch:chr12:51605033:51605773:u1
chr12	51738054	51738933	+	3UTR	Ap4s1	Ap4s1:chr12:51738054:51738933:u1
chr12	52310765	52310959	+	3UTR	Nubpl	Nubpl:chr12:52310765:52310959:u1
chr12	52567339	52567851	+	3UTR	Arhgap5	Arhgap5:chr12:52567339:52567851:u1
chr12	53142729	53142768	+	3UTR	Akap6	Akap6:chr12:53142729:53142768:u1
chr12	53147811	53151015	+	3UTR	Akap6	Akap6:chr12:53147811:53151015:u2
chr12	54069075	54072172	+	3UTR	Npas3	Npas3:chr12:54069075:54072172:u1
chr12	55112892	55115367	+	3UTR	Srp54a	Srp54a:chr12:55112892:55115367:u1
chr12	55138980	55142082	+	3UTR	Fam177a	Fam177a:chr12:55138980:55142082:u1
chr12	55138980	55142082	+	3UTR	Fam177a2	Fam177a2:chr12:55138980:55142082:u1
chr12	55187952	55189213	+	3UTR	Srp54b	Srp54b:chr12:55187952:55189213:u1
chr12	55214044	55217146	+	3UTR	Fam177a	Fam177a:chr12:55214044:55217146:u2
chr12	55214044	55217146	+	3UTR	Fam177a2	Fam177a2:chr12:55214044:55217146:u2
chr12	55262219	55263020	+	3UTR	Srp54c	Srp54c:chr12:55262219:55263020:u1
chr12	55262219	55263480	+	3UTR	Srp54b	Srp54b:chr12:55262219:55263480:u2
chr12	55382401	55382491	+	3UTR	Prorp	Prorp:chr12:55382401:55382491:u1
chr12	55418295	55418459	+	3UTR	Psma6	Psma6:chr12:55418295:55418459:u1
chr12	55566387	55566896	+	3UTR	Aldoart2	Aldoart2:chr12:55566387:55566896:u1
chr12	55600955	55602017	+	3UTR	Insm2	Insm2:chr12:55600955:55602017:u1
chr12	55868280	55869736	+	3UTR	Brms1l	Brms1l:chr12:55868280:55869736:u1
chr12	56709908	56712822	+	3UTR	Pax9	Pax9:chr12:56709908:56712822:u1
chr12	57239383	57242168	+	3UTR	Prps1l3	Prps1l3:chr12:57239383:57242168:u1
chr12	57457188	57457241	+	3UTR	Mipol1	Mipol1:chr12:57457188:57457241:u1
chr12	57737721	57737904	+	3UTR	Ttc6	Ttc6:chr12:57737721:57737904:u1
chr12	58213769	58216036	+	3UTR	Sstr1	Sstr1:chr12:58213769:58216036:u1
chr12	59027777	59028470	+	3UTR	Gemin2	Gemin2:chr12:59027777:59028470:u1
chr12	59072814	59074017	+	3UTR	Pnn	Pnn:chr12:59072814:59074017:u1
chr12	59189800	59190220	+	3UTR	Mia2	Mia2:chr12:59189800:59190220:u1
chr12	61844168	61845258	+	3UTR	Lrfn5	Lrfn5:chr12:61844168:61845258:u1
chr12	61857552	61857931	+	3UTR	Lrfn5	Lrfn5:chr12:61857552:61857931:u2
chr12	64924344	64924591	+	3UTR	Gm527	Gm527:chr12:64924344:64924591:u1
chr12	65021706	65022573	+	3UTR	Togaram1	Togaram1:chr12:65021706:65022573:u1
chr12	65061481	65063386	+	3UTR	Prpf39	Prpf39:chr12:65061481:65063386:u1
chr12	65130450	65131842	+	3UTR	Fancm	Fancm:chr12:65130450:65131842:u1
chr12	65227469	65227497	+	3UTR	Wdr20rt	Wdr20rt:chr12:65227469:65227497:u1
chr12	65228208	65228454	+	3UTR	Wdr20rt	Wdr20rt:chr12:65228208:65228454:u2
chr12	69178821	69179012	+	3UTR	Lrr1	Lrr1:chr12:69178821:69179012:u1
chr12	69185983	69186773	+	3UTR	Mgat2	Mgat2:chr12:69185983:69186773:u1
chr12	69283320	69283961	+	3UTR	Klhdc1	Klhdc1:chr12:69283320:69283961:u1
chr12	69310277	69310687	+	3UTR	Klhdc2	Klhdc2:chr12:69310277:69310687:u1
chr12	69373322	69375980	+	3UTR	Arf6	Arf6:chr12:69373322:69375980:u1
chr12	69743834	69744665	+	3UTR	Dmac2l	Dmac2l:chr12:69743834:69744665:u1
chr12	69963339	69964085	+	3UTR	Atl1	Atl1:chr12:69963339:69964085:u1
chr12	70183207	70183347	+	3UTR	Abhd12b	Abhd12b:chr12:70183207:70183347:u1
chr12	70466157	70467624	+	3UTR	Tmx1	Tmx1:chr12:70466157:70467624:u1
chr12	70899669	70902234	+	3UTR	Frmd6	Frmd6:chr12:70899669:70902234:u1
chr12	70962049	70964717	+	3UTR	Actr10	Actr10:chr12:70962049:70964717:u1
chr12	70994396	70995877	+	3UTR	Psma3	Psma3:chr12:70994396:70995877:u1
chr12	71097605	71099351	+	3UTR	Arid4a	Arid4a:chr12:71097605:71099351:u1
chr12	71123103	71123222	+	3UTR	Tomm20l	Tomm20l:chr12:71123103:71123222:u1
chr12	71243096	71243303	+	3UTR	2700049A03Rik	2700049A03Rik:chr12:71243096:71243303:u1
chr12	71318895	71320107	+	3UTR	Dact1	Dact1:chr12:71318895:71320107:u1
chr12	71989889	71992376	+	3UTR	Daam1	Daam1:chr12:71989889:71992376:u1
chr12	72100829	72101527	+	3UTR	Jkamp	Jkamp:chr12:72100829:72101527:u1
chr12	72474061	72474210	+	3UTR	Lrrc9	Lrrc9:chr12:72474061:72474210:u1
chr12	72497227	72497239	+	3UTR	Lrrc9	Lrrc9:chr12:72497227:72497239:u2
chr12	72510534	72510565	+	3UTR	Lrrc9	Lrrc9:chr12:72510534:72510565:u3
chr12	72579556	72580213	+	3UTR	Pcnx4	Pcnx4:chr12:72579556:72580213:u1
chr12	72793742	72794940	+	3UTR	Ppm1a	Ppm1a:chr12:72793742:72794940:u1
chr12	72941796	72944899	+	3UTR	Six6	Six6:chr12:72941796:72944899:u1
chr12	73272535	73273988	+	3UTR	Mnat1	Mnat1:chr12:73272535:73273988:u1
chr12	73352538	73354045	+	3UTR	Slc38a6	Slc38a6:chr12:73352538:73354045:u1
chr12	73777059	73778184	+	3UTR	Prkch	Prkch:chr12:73777059:73778184:u1
chr12	73945704	73947554	+	3UTR	Hif1a	Hif1a:chr12:73945704:73947554:u1
chr12	73983898	73988964	+	3UTR	Snapc1	Snapc1:chr12:73983898:73988964:u1
chr12	74266825	74267916	+	3UTR	Syt16	Syt16:chr12:74266825:74267916:u1
chr12	74299190	74300468	+	3UTR	Dbpht2	Dbpht2:chr12:74299190:74300468:u1
chr12	75400254	75401455	+	3UTR	Rhoj	Rhoj:chr12:75400254:75401455:u1
chr12	76110045	76110928	+	3UTR	Syne2	Syne2:chr12:76110045:76110928:u1
chr12	76317697	76317700	+	3UTR	Mthfd1	Mthfd1:chr12:76317697:76317700:u1
chr12	76319581	76319820	+	3UTR	Mthfd1	Mthfd1:chr12:76319581:76319820:u2
chr12	76330055	76334151	+	3UTR	Akap5	Akap5:chr12:76330055:76334151:u1
chr12	76387384	76388747	+	3UTR	Zbtb1	Zbtb1:chr12:76387384:76388747:u1
chr12	76394981	76396955	+	3UTR	Zbtb1	Zbtb1:chr12:76394981:76396955:u2
chr12	76406436	76406936	+	3UTR	Hspa2	Hspa2:chr12:76406436:76406936:u1
chr12	76439306	76439491	+	3UTR	Ppp1r36	Ppp1r36:chr12:76439306:76439491:u1
chr12	76578409	76579039	+	3UTR	Plekhg3	Plekhg3:chr12:76578409:76579039:u1
chr12	76782906	76783178	+	3UTR	Churc1	Churc1:chr12:76782906:76783178:u1
chr12	76920208	76921412	+	3UTR	Fntb	Fntb:chr12:76920208:76921412:u1
chr12	77475317	77475996	+	3UTR	Fut8	Fut8:chr12:77475317:77475996:u1
chr12	78208886	78209027	+	3UTR	Gm6657	Gm6657:chr12:78208886:78209027:u1
chr12	78683912	78684769	+	3UTR	Gphn	Gphn:chr12:78683912:78684769:u1
chr12	78734178	78734205	+	3UTR	Fam71d	Fam71d:chr12:78734178:78734205:u1
chr12	78734306	78734519	+	3UTR	Fam71d	Fam71d:chr12:78734306:78734519:u2
chr12	78837635	78840713	+	3UTR	Mpp5	Mpp5:chr12:78837635:78840713:u1
chr12	78884917	78887010	+	3UTR	Eif2s1	Eif2s1:chr12:78884917:78887010:u1
chr12	79079594	79081655	+	3UTR	Plekhh1	Plekhh1:chr12:79079594:79081655:u1
chr12	79156032	79156301	+	3UTR	Arg2	Arg2:chr12:79156032:79156301:u1
chr12	79222066	79222664	+	3UTR	Rdh12	Rdh12:chr12:79222066:79222664:u1
chr12	79507730	79508654	+	3UTR	Rad51b	Rad51b:chr12:79507730:79508654:u1
chr12	79813959	79814690	+	3UTR	Rad51b	Rad51b:chr12:79813959:79814690:u2
chr12	80496998	80498135	+	3UTR	Exd2	Exd2:chr12:80496998:80498135:u1
chr12	80601833	80603898	+	3UTR	Galnt16	Galnt16:chr12:80601833:80603898:u1
chr12	80679706	80683342	+	3UTR	Slc39a9	Slc39a9:chr12:80679706:80683342:u1
chr12	80722486	80724216	+	3UTR	Plekhd1	Plekhd1:chr12:80722486:80724216:u1
chr12	80877122	80880833	+	3UTR	Susd6	Susd6:chr12:80877122:80880833:u1
chr12	80949979	80950506	+	3UTR	Srsf5	Srsf5:chr12:80949979:80950506:u1
chr12	81184566	81186414	+	3UTR	Smoc1	Smoc1:chr12:81184566:81186414:u1
chr12	81663596	81667557	+	3UTR	Ttc9	Ttc9:chr12:81663596:81667557:u1
chr12	81996163	82000924	+	3UTR	Pcnx	Pcnx:chr12:81996163:82000924:u1
chr12	82449939	82451784	+	3UTR	Sipa1l1	Sipa1l1:chr12:82449939:82451784:u1
chr12	83157972	83162056	+	3UTR	Rgs6	Rgs6:chr12:83157972:83162056:u1
